,datetime,burst_id,site_id,site_lon,site_lat,vv,vh,vv/vh
10,2020-12-05 14:06:49,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.14898405969142914, 0.136029452085495, 0.18850606679916382, 0.11901956796646118, 0.11722560971975327, 0.10728521645069122, 0.08434320986270905, 0.16113004088401794, 0.18694926798343658]","[0.020986130461096764, 0.035131633281707764, 0.04110614210367203, 0.05876092612743378, 0.051279615610837936, 0.05226084962487221, 0.043758049607276917, 0.07368584722280502, 0.048610519617795944]","[7.099167823791504, 3.87199330329895, 4.585836887359619, 2.0254883766174316, 2.286007881164551, 2.0528793334960938, 1.9274901151657104, 2.186716318130493, 3.845860242843628]"
11,2020-12-11 14:07:34,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.1668817698955536, 0.26741039752960205, 0.24287733435630798, 0.1445378065109253, 0.17998528480529785, 0.09423314779996872, 0.1589096039533615, 0.2090374082326889, 0.23115625977516174]","[0.07199113070964813, 0.08672687411308289, 0.08290183544158936, 0.057749561965465546, 0.029526568949222565, 0.06592235714197159, 0.034213751554489136, 0.05442358925938606, 0.031868595629930496]","[2.3180878162384033, 3.083362579345703, 2.9296979904174805, 2.502838134765625, 6.095705986022949, 1.4294565916061401, 4.6446123123168945, 3.8409337997436523, 7.253418445587158]"
12,2020-12-17 14:06:49,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.29468244314193726, 0.2104051560163498, 0.18887530267238617, 0.28577858209609985, 0.2673383951187134, 0.18277667462825775, 0.23413491249084473, 0.2272913008928299, 0.18799424171447754]","[0.11679182946681976, 0.05421965569257736, 0.04238615557551384, 0.08666889369487762, 0.0772244930267334, 0.10047316551208496, 0.05223846435546875, 0.06759604811668396, 0.07934031635522842]","[2.5231425762176514, 3.8806066513061523, 4.456061363220215, 3.297360420227051, 3.461834192276001, 1.8191591501235962, 4.4820404052734375, 3.3624939918518066, 2.369466781616211]"
13,2020-12-23 14:07:34,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.07688458263874054, 0.13921920955181122, 0.18383431434631348, 0.16590066254138947, 0.11664716899394989, 0.2653377652168274, 0.18050388991832733, 0.12258291244506836, 0.11384119093418121]","[0.03194509819149971, 0.057695187628269196, 0.04700678959488869, 0.040245868265628815, 0.025445429608225822, 0.02001425065100193, 0.03740079700946808, 0.02134423702955246, 0.029651865363121033]","[2.4067723751068115, 2.4130125045776367, 3.9108035564422607, 4.122178554534912, 4.584208965301514, 13.257441520690918, 4.826204299926758, 5.743138790130615, 3.839258909225464]"
14,2020-12-29 14:06:48,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.19361600279808044, 0.1449882835149765, 0.1421283632516861, 0.18364770710468292, 0.19299744069576263, 0.13867473602294922, 0.15378306806087494, 0.1526273638010025, 0.12390375882387161]","[0.047925036400556564, 0.05070212110877037, 0.0622938871383667, 0.06702323257923126, 0.05690416693687439, 0.0586044006049633, 0.0368892177939415, 0.029394304379820824, 0.04789536073803902]","[4.039976119995117, 2.859609842300415, 2.2815780639648438, 2.740060329437256, 3.391622304916382, 2.3662853240966797, 4.16878080368042, 5.192412853240967, 2.586967945098877]"
15,2021-01-04 14:07:33,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.16174648702144623, 0.20225004851818085, 0.2790331244468689, 0.09616141021251678, 0.17357105016708374, 0.1707221269607544, 0.2280418872833252, 0.16067995131015778, 0.38934361934661865]","[0.051061660051345825, 0.061783380806446075, 0.06598565727472305, 0.058703940361738205, 0.051850005984306335, 0.05581751838326454, 0.03256676718592644, 0.05490073561668396, 0.04055992513895035]","[3.1676700115203857, 3.2735347747802734, 4.22869348526001, 1.6380741596221924, 3.3475608825683594, 3.0585761070251465, 7.002288341522217, 2.9267358779907227, 9.59921932220459]"
16,2021-01-10 14:06:47,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.2012111246585846, 0.1659814566373825, 0.14990723133087158, 0.09032105654478073, 0.10509755462408066, 0.18559391796588898, 0.07448701560497284, 0.10562657564878464, 0.4170188307762146]","[0.04972182959318161, 0.058472830802202225, 0.037093017250299454, 0.055081408470869064, 0.09083861857652664, 0.03174338489770889, 0.04361725598573685, 0.06699428707361221, 0.03575482591986656]","[4.046736240386963, 2.8386082649230957, 4.041386604309082, 1.639773964881897, 1.1569700241088867, 5.846695899963379, 1.7077418565750122, 1.5766505002975464, 11.663288116455078]"
17,2021-01-16 14:07:33,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.24055978655815125, 0.13310173153877258, 0.20574763417243958, 0.16112904250621796, 0.15057727694511414, 0.10771175473928452, 0.09197921305894852, 0.20826777815818787, 0.19891418516635895]","[0.04002317786216736, 0.06869971752166748, 0.04455745965242386, 0.03513549268245697, 0.04985753446817398, 0.04507923871278763, 0.08219704031944275, 0.07665637135505676, 0.021943220868706703]","[6.010511875152588, 1.9374421834945679, 4.617579936981201, 4.585933685302734, 3.020150899887085, 2.3893871307373047, 1.1190087795257568, 2.7169010639190674, 9.064949035644531]"
18,2021-01-22 14:06:47,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.14768368005752563, 0.19525611400604248, 0.13359224796295166, 0.16289082169532776, 0.16337409615516663, 0.11460846662521362, 0.14089897274971008, 0.22119157016277313, 0.20264595746994019]","[0.048943765461444855, 0.03760248050093651, 0.056325484067201614, 0.048360344022512436, 0.03938771039247513, 0.042106978595256805, 0.06288354843854904, 0.06307996809482574, 0.053474199026823044]","[3.0174155235290527, 5.192639350891113, 2.3717904090881348, 3.368272542953491, 4.147844314575195, 2.7218401432037354, 2.240633249282837, 3.506526231765747, 3.789602518081665]"
19,2021-01-28 14:07:32,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.20879681408405304, 0.2551041841506958, 0.2886941432952881, 0.14314907789230347, 0.2545900344848633, 0.3450565040111542, 0.17158366739749908, 0.3535975515842438, 0.14202463626861572]","[0.0683615431189537, 0.052275802940130234, 0.04836616292595863, 0.0829368308186531, 0.06532634049654007, 0.02449365146458149, 0.04646611586213112, 0.06042633205652237, 0.030556436628103256]","[3.054302215576172, 4.879966735839844, 5.96892786026001, 1.726001262664795, 3.8972034454345703, 14.087589263916016, 3.692662239074707, 5.851713180541992, 4.647944927215576]"
20,2021-02-03 14:06:46,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.2189824879169464, 0.18152892589569092, 0.25858402252197266, 0.3346984088420868, 0.36668458580970764, 0.1716538369655609, 0.1453506052494049, 0.40271005034446716, 0.1871485710144043]","[0.04975033551454544, 0.13454800844192505, 0.0894659012556076, 0.037247613072395325, 0.10309047996997833, 0.05947944149374962, 0.056919846683740616, 0.05095217749476433, 0.06092092767357826]","[4.401628494262695, 1.3491758108139038, 2.890308141708374, 8.98576831817627, 3.556920051574707, 2.8859355449676514, 2.5536015033721924, 7.9036865234375, 3.071991443634033]"
21,2021-02-09 14:07:32,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.16266192495822906, 0.18794605135917664, 0.2627013623714447, 0.1480417251586914, 0.18259742856025696, 0.20657935738563538, 0.19979168474674225, 0.19654914736747742, 0.1649646908044815]","[0.08000846952199936, 0.02872125618159771, 0.035067737102508545, 0.08333980292081833, 0.06597790122032166, 0.04888549819588661, 0.042601946741342545, 0.06096145510673523, 0.019765911623835564]","[2.0330588817596436, 6.543796539306641, 7.491254806518555, 1.7763627767562866, 2.76755428314209, 4.225780010223389, 4.689731121063232, 3.224154472351074, 8.345918655395508]"
22,2021-02-15 14:06:46,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.23428583145141602, 0.17041519284248352, 0.34622156620025635, 0.22508856654167175, 0.11878686398267746, 0.1857965737581253, 0.22191797196865082, 0.1804494708776474, 0.1300942450761795]","[0.05557111278176308, 0.1411726474761963, 0.05731286108493805, 0.09401032328605652, 0.09819722175598145, 0.02901265025138855, 0.03972766920924187, 0.04095645621418953, 0.0314207449555397]","[4.215964317321777, 1.207140326499939, 6.040905475616455, 2.394296169281006, 1.2096763849258423, 6.403985023498535, 5.58597993850708, 4.405885696411133, 4.140393257141113]"
23,2021-02-21 14:07:32,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.16884508728981018, 0.30397069454193115, 0.20176659524440765, 0.16384975612163544, 0.2384636104106903, 0.1804441213607788, 0.11488432437181473, 0.17530471086502075, 0.1662491261959076]","[0.05087892711162567, 0.0747363343834877, 0.04184718057513237, 0.027929842472076416, 0.033265650272369385, 0.07072920352220535, 0.052851129323244095, 0.050186239182949066, 0.03830418363213539]","[3.318566083908081, 4.067241191864014, 4.821509838104248, 5.866476058959961, 7.168463706970215, 2.551196813583374, 2.173734426498413, 3.4930832386016846, 4.340234279632568]"
24,2021-02-27 14:06:46,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.16526319086551666, 0.1231277585029602, 0.2867658734321594, 0.2825692594051361, 0.12191933393478394, 0.348760187625885, 0.19707389175891876, 0.18458044528961182, 0.4016374349594116]","[0.04947439581155777, 0.051233358681201935, 0.05447527393698692, 0.07022181153297424, 0.04583726450800896, 0.03107587620615959, 0.04327251389622688, 0.05141092836856842, 0.07834428548812866]","[3.3403780460357666, 2.403273105621338, 5.2641472816467285, 4.023952960968018, 2.659830093383789, 11.222859382629395, 4.554251194000244, 3.5902957916259766, 5.126569747924805]"
25,2021-03-05 14:07:31,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.2630592882633209, 0.15662893652915955, 0.06549089401960373, 0.21850958466529846, 0.15770582854747772, 0.12867471575737, 0.12369838356971741, 0.1764940619468689, 0.2965501546859741]","[0.057153478264808655, 0.050240397453308105, 0.050852324813604355, 0.06584625691175461, 0.037486858665943146, 0.03711208328604698, 0.04639735445380211, 0.04473470151424408, 0.02851775847375393]","[4.602682113647461, 3.1175894737243652, 1.287864327430725, 3.3184814453125, 4.206963062286377, 3.4671919345855713, 2.6660654544830322, 3.945350170135498, 10.398789405822754]"
26,2021-03-11 14:06:46,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.191414937376976, 0.3482806086540222, 0.28027141094207764, 0.1922985017299652, 0.3535914421081543, 0.30357635021209717, 0.10902033001184464, 0.21849669516086578, 0.19928684830665588]","[0.06536070257425308, 0.08498456329107285, 0.0513329803943634, 0.05116560310125351, 0.05474499240517616, 0.02330178953707218, 0.03957030549645424, 0.10342520475387573, 0.06947015970945358]","[2.928593635559082, 4.09816312789917, 5.459870338439941, 3.758355140686035, 6.458881855010986, 13.028027534484863, 2.7551045417785645, 2.1126058101654053, 2.8686683177948]"
27,2021-03-17 14:07:31,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.2400663197040558, 0.13481299579143524, 0.18144306540489197, 0.2368547022342682, 0.24929995834827423, 0.21529461443424225, 0.12014678120613098, 0.15521582961082458, 0.13918188214302063]","[0.04823033884167671, 0.0453961156308651, 0.058122098445892334, 0.04776638001203537, 0.06812877207994461, 0.049927547574043274, 0.0519159659743309, 0.0934971272945404, 0.04475526884198189]","[4.977496147155762, 2.969703435897827, 3.1217570304870605, 4.958606719970703, 3.6592462062835693, 4.312140941619873, 2.3142549991607666, 1.6601133346557617, 3.1098434925079346]"
28,2021-03-23 14:06:46,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.3198128640651703, 0.13914592564105988, 0.21047529578208923, 0.38617002964019775, 0.19688667356967926, 0.10884875804185867, 0.08005864918231964, 0.09387432038784027, 0.10822667926549911]","[0.038705408573150635, 0.05054926127195358, 0.05618701130151749, 0.03700638189911842, 0.07086700201034546, 0.029894722625613213, 0.023290583863854408, 0.044816166162490845, 0.02388986386358738]","[8.262743949890137, 2.7526798248291016, 3.7459778785705566, 10.43522834777832, 2.7782559394836426, 3.6410694122314453, 3.437382698059082, 2.0946531295776367, 4.530234336853027]"
29,2021-03-29 14:07:32,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.2236834466457367, 0.1965251863002777, 0.17559677362442017, 0.13922350108623505, 0.13972826302051544, 0.1821557581424713, 0.1442834585905075, 0.2221323400735855, 0.18208900094032288]","[0.08218498528003693, 0.03778018802404404, 0.02728579379618168, 0.07631192356348038, 0.043212175369262695, 0.0142424451187253, 0.049531109631061554, 0.06603068858385086, 0.06419412046670914]","[2.7217068672180176, 5.201805591583252, 6.435464859008789, 1.8244003057479858, 3.23353910446167, 12.789640426635742, 2.9129865169525146, 3.36407732963562, 2.8365371227264404]"
30,2021-04-04 14:06:46,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.21269619464874268, 0.13853713870048523, 0.1470828652381897, 0.2570266127586365, 0.14702588319778442, 0.2323908507823944, 0.2175915241241455, 0.20851929485797882, 0.10132699459791183]","[0.041351791471242905, 0.04901835694909096, 0.05134699121117592, 0.041688546538352966, 0.03047577664256096, 0.036484383046627045, 0.03692258149385452, 0.030907053500413895, 0.037658244371414185]","[5.14357852935791, 2.8262298107147217, 2.8644886016845703, 6.165400981903076, 4.824352264404297, 6.369597911834717, 5.893182754516602, 6.746657371520996, 2.6906988620758057]"
31,2021-04-10 14:07:32,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.12828847765922546, 0.16205978393554688, 0.22101746499538422, 0.21524439752101898, 0.25503963232040405, 0.11859577149152756, 0.20698058605194092, 0.1911333054304123, 0.19738857448101044]","[0.055482931435108185, 0.045997459441423416, 0.02598932571709156, 0.08183320611715317, 0.03485315665602684, 0.025652572512626648, 0.04980053752660751, 0.035912368446588516, 0.05817437544465065]","[2.3122150897979736, 3.523233413696289, 8.504162788391113, 2.630281925201416, 7.317547798156738, 4.623153209686279, 4.156191825866699, 5.322213649749756, 3.393050193786621]"
32,2021-04-16 14:06:47,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.13158555328845978, 0.1470765471458435, 0.20274844765663147, 0.17109674215316772, 0.12994016706943512, 0.07189157605171204, 0.18340647220611572, 0.15633746981620789, 0.1278718262910843]","[0.053513024002313614, 0.038183338940143585, 0.04195946455001831, 0.04224104806780815, 0.04121984913945198, 0.04088776186108589, 0.0351935550570488, 0.055642515420913696, 0.06513191759586334]","[2.45894455909729, 3.851851463317871, 4.83200740814209, 4.050485134124756, 3.1523687839508057, 1.7582663297653198, 5.211365222930908, 2.8096766471862793, 1.963274359703064]"
33,2021-04-22 14:07:33,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.17702648043632507, 0.09901168197393417, 0.11789711564779282, 0.1149279996752739, 0.14682620763778687, 0.15989339351654053, 0.08564352244138718, 0.11143095046281815, 0.25936418771743774]","[0.029834991320967674, 0.05979146435856819, 0.02849402278661728, 0.046022139489650726, 0.04864639788866043, 0.024884983897209167, 0.05589810386300087, 0.022966407239437103, 0.04067656397819519]","[5.933518886566162, 1.6559500694274902, 4.137608528137207, 2.4972329139709473, 3.0182340145111084, 6.425296306610107, 1.5321364402770996, 4.851910591125488, 6.376255989074707]"
34,2021-04-28 14:06:47,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.22875754535198212, 0.17363964021205902, 0.10213348269462585, 0.1412278711795807, 0.2684594690799713, 0.11861922591924667, 0.16867859661579132, 0.26300370693206787, 0.1744215339422226]","[0.031504761427640915, 0.03558288514614105, 0.043812379240989685, 0.015607846900820732, 0.02390320412814617, 0.07545308768749237, 0.039786484092473984, 0.03555752709507942, 0.09975288063287735]","[7.261046886444092, 4.87986421585083, 2.331155776977539, 9.048517227172852, 11.231107711791992, 1.5720924139022827, 4.239595413208008, 7.39656925201416, 1.7485363483428955]"
35,2021-05-04 14:07:33,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.13523155450820923, 0.23562587797641754, 0.13050225377082825, 0.15321573615074158, 0.13419556617736816, 0.10390916466712952, 0.18413154780864716, 0.22260302305221558, 0.1480284035205841]","[0.04567595198750496, 0.06747972220182419, 0.07238346338272095, 0.03413746878504753, 0.03037947602570057, 0.047607991844415665, 0.05731361359357834, 0.041023608297109604, 0.057681988924741745]","[2.9606728553771973, 3.49180269241333, 1.802929162979126, 4.488198280334473, 4.4173102378845215, 2.1825993061065674, 3.2127017974853516, 5.426217555999756, 2.566284656524658]"
36,2021-05-10 14:06:48,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.12714128196239471, 0.26431354880332947, 0.13448530435562134, 0.11834656447172165, 0.23463931679725647, 0.14952686429023743, 0.13310936093330383, 0.26729685068130493, 0.24383340775966644]","[0.06562032550573349, 0.03899458050727844, 0.04270297288894653, 0.059437304735183716, 0.05205509439110756, 0.03586748614907265, 0.042901698499917984, 0.058262452483177185, 0.06714589893817902]","[1.9375289678573608, 6.778212547302246, 3.1493194103240967, 1.991115927696228, 4.507518768310547, 4.168869495391846, 3.1026594638824463, 4.587806224822998, 3.631396770477295]"
37,2021-05-16 14:07:34,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.06988401710987091, 0.07919831573963165, 0.07329582422971725, 0.13727690279483795, 0.10942565649747849, 0.1460837721824646, 0.10703524202108383, 0.15395504236221313, 0.17478185892105103]","[0.0872100368142128, 0.044900085777044296, 0.037068940699100494, 0.06080262362957001, 0.06464915722608566, 0.0309201218187809, 0.03821270167827606, 0.06405199319124222, 0.021427202969789505]","[0.8013299703598022, 1.7638789415359497, 1.9772840738296509, 2.257746458053589, 1.6926076412200928, 4.72455358505249, 2.8010382652282715, 2.403594970703125, 8.157007217407227]"
38,2021-05-22 14:06:49,T042-088909-IW2,166,-120.95294731834,38.9498877400107,"[0.1341773122549057, 0.20072035491466522, 0.13688598573207855, 0.21118168532848358, 0.19780245423316956, 0.08771704882383347, 0.1104125827550888, 0.13576065003871918, 0.11517669260501862]","[0.047813355922698975, 0.03168565779924393, 0.051564909517765045, 0.039560139179229736, 0.04926185682415962, 0.038151565939188004, 0.049923889338970184, 0.046248726546764374, 0.040884923189878464]","[2.8062727451324463, 6.334738254547119, 2.654634475708008, 5.338244438171387, 4.015326976776123, 2.299172878265381, 2.211618185043335, 2.935446262359619, 2.817094564437866]"
