time,burst_id,site_id,dist_hls_change_time,dist_hls_change_label,site_lon,site_lat,x,y,vv,vh,vv/vh
2020-10-02 09:13:55,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.06778899,0.01968089,3.4444067
2020-10-08 09:13:23,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.055670407,0.009876008,5.6369343
2020-10-14 09:13:55,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.047021877,0.007848937,5.990859
2020-10-20 09:13:23,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.062005293,0.008174789,7.584941
2020-10-26 09:13:55,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.20122373,0.02925286,6.878771
2020-11-01 09:13:23,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.078370586,0.0063236165,12.393317
2020-11-07 09:13:55,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.06693145,0.002025208,33.04917
2020-11-13 09:13:23,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.026459523,0.0063715074,4.1527886
2020-11-19 09:13:54,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.09095057,0.016215865,5.6087403
2020-11-25 09:13:23,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.099292,0.019692963,5.042004
2020-12-01 09:13:54,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.10756993,0.016835699,6.389395
2020-12-07 09:13:22,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.07459608,0.0053935857,13.830517
2020-12-13 09:13:54,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.13307168,0.036191788,3.6768472
2020-12-19 09:13:22,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.06709566,0.008361422,8.024431
2020-12-25 09:13:53,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.035077088,0.027438361,1.2783959
2020-12-31 09:13:21,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.05764477,0.009363616,6.156251
2021-01-06 09:13:52,T068-145169-IW1,87,2022-01-11,VLmin,-57.2678935726647,-30.0402159747653,625273.0963037219,1770052.6520553674,0.06825586,0.033561084,2.0337799
