time,burst_id,site_id,dist_hls_change_time,dist_hls_change_label,site_lon,site_lat,x,y,vv,vh,vv/vh
2020-10-03 15:40:47,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.12553255,0.029410392,4.268306
2020-10-09 15:39:57,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.157435,0.027691836,5.68525
2020-10-15 15:40:47,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.14666888,0.030680627,4.7805047
2020-10-21 15:39:57,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.15714704,0.034049932,4.615194
2020-10-27 15:40:47,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.1317692,0.027818581,4.736733
2020-11-02 15:39:57,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.13840497,0.020107558,6.883231
2020-11-08 15:40:47,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.09578093,0.014339805,6.6793747
2020-11-14 15:39:57,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.072322905,0.022650817,3.192949
2020-11-20 15:40:47,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.06200736,0.009709345,6.3863587
2020-11-26 15:39:56,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.04215364,0.015222158,2.769229
2020-12-02 15:40:46,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.08206574,0.014729878,5.571379
2020-12-08 15:39:56,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.07130874,0.010854719,6.5693765
2020-12-14 15:40:46,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.06810779,0.01121164,6.0747395
2020-12-20 15:39:55,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.061914362,0.018980775,3.2619512
2020-12-26 15:40:45,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.07880762,0.008390921,9.392011
2021-01-01 15:39:55,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.06538192,0.01288665,5.0736165
2021-01-07 15:40:44,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.04902267,0.013656329,3.58974
2021-01-13 15:39:54,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.07771758,0.015566109,4.992743
2021-01-19 15:40:44,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.075395405,0.016705634,4.513172
2021-01-25 15:39:54,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.0390165,0.011850116,3.2924995
2021-01-31 15:40:44,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.074912086,0.011770976,6.3641357
2021-02-06 15:39:53,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.052892305,0.0077895126,6.7901945
2021-02-12 15:40:43,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.05281407,0.012052742,4.381913
2021-02-18 15:39:53,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.03755384,0.0033961423,11.057794
2021-02-24 15:40:43,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.07238484,0.0076940376,9.407913
2021-03-02 15:39:53,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.07548691,0.010041526,7.5174747
2021-03-08 15:40:43,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.6143759,0.022921873,26.80304
2021-03-14 15:39:53,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.088547334,0.012297989,7.2001476
2021-03-20 15:40:43,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.053633805,0.010589516,5.0648026
2021-03-26 15:39:53,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.0745081,0.018472854,4.0333834
2021-04-01 15:40:43,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.15640064,0.12744637,1.2271879
2021-04-07 15:39:54,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.08017577,0.017922208,4.473543
2021-04-13 15:40:44,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.108780496,0.023574049,4.614417
2021-04-19 15:39:54,T087-184903-IW2,264,2022-01-21,VLmin,35.7097211248991,31.2140933746272,625273.0963037219,1770052.6520553674,0.11572585,0.031170983,3.7126148
