time,burst_id,site_id,dist_hls_change_time,dist_hls_change_label,site_lon,site_lat,x,y,vv,vh,vv/vh
2020-10-01 05:45:58,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0062306086,0.001974471,3.1555839
2020-10-07 05:46:49,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0049055223,0.0012152024,4.0367947
2020-10-13 05:45:59,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.005814312,0.0013490942,4.3097897
2020-10-19 05:46:49,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0075297733,0.0012701412,5.928296
2020-10-25 05:45:58,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0044200444,0.00043806667,10.08989
2020-10-31 05:46:49,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.007849291,0.0006513851,12.050154
2020-11-06 05:45:58,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0060721016,0.0016127764,3.764999
2020-11-12 05:46:49,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.007145599,0.0021055576,3.3936849
2020-11-18 05:45:58,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.007866227,0.0007897213,9.960763
2020-11-24 05:46:48,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.006911597,0.0004147869,16.663008
2020-11-30 05:45:58,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.012226474,0.0015428338,7.9246864
2020-12-06 05:46:48,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.004289463,0.0014794101,2.8994415
2020-12-12 05:45:57,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.009744566,0.0004855378,20.069633
2020-12-18 05:46:47,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.009210783,0.0005611295,16.41472
2020-12-24 05:45:57,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0070346496,0.00081955,8.583551
2020-12-30 05:46:47,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0061882185,0.00073662685,8.40075
2021-01-05 05:45:56,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.004749379,0.0012071745,3.9342937
2021-01-11 05:46:46,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0053864433,0.00020289172,26.548365
2021-01-17 05:45:56,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0051093777,0.00056286063,9.077518
2021-01-23 05:46:46,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.008069666,0.00089604344,9.005887
2021-01-29 05:45:55,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.008177634,0.0017682019,4.6248307
2021-02-04 05:46:45,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.008915643,0.0010444397,8.536293
2021-02-10 05:45:55,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.010155389,0.00026357832,38.528923
2021-02-16 05:46:45,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.002368661,0.00055056356,4.302248
2021-02-22 05:45:55,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.005420419,0.0007053955,7.684227
2021-02-28 05:46:45,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.005905862,0.0014591861,4.047367
2021-03-06 05:45:55,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.009502039,0.00077663845,12.23483
2021-03-12 05:46:45,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.004158122,0.0011914402,3.4899964
2021-03-18 05:45:55,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0067397663,0.0010524096,6.404128
2021-03-24 05:46:45,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.00422866,0.0011759513,3.595948
2021-03-30 05:45:55,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.005334524,0.0019327695,2.7600415
2021-04-11 05:45:55,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0042922623,0.0008203665,5.2321277
2021-04-17 05:46:46,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0068768957,0.0026027828,2.642132
2021-04-23 05:45:56,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0145463,0.002536322,5.7351947
2021-04-29 05:46:46,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.010757916,0.004110727,2.617035
2021-05-05 05:45:56,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.008702404,0.0031162845,2.7925575
2021-05-11 05:46:47,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.01000724,0.0035858443,2.7907624
2021-05-17 05:45:57,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.009329433,0.0017086423,5.4601436
2021-05-23 05:46:47,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0137953935,0.0024567584,5.615283
2021-05-29 05:45:58,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.008222852,0.0010759189,7.6426315
2021-06-04 05:46:48,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0053610876,0.0022100892,2.4257336
2021-06-10 05:45:58,T139-297282-IW3,30,NaT,noChange,2.98891596710703,34.900568064581,625273.0963037219,1770052.6520553674,0.0067400136,0.002198684,3.0654762
