time,burst_id,site_id,dist_hls_change_time,dist_hls_change_label,site_lon,site_lat,x,y,vv,vh,vv/vh
2020-10-01 13:59:10,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.2165103,0.02947953,7.3444285
2020-10-07 14:00:11,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.2059245,0.03504951,5.875246
2020-10-13 13:59:10,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.22130983,0.028106999,7.8738337
2020-10-19 14:00:11,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.14421287,0.01741366,8.281594
2020-10-25 13:59:10,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.15215628,0.030452222,4.9965577
2020-10-31 14:00:11,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.17814346,0.036561903,4.8723793
2020-11-06 13:59:10,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.208972,0.0501704,4.165245
2020-11-12 14:00:10,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.20523039,0.017693823,11.598985
2020-11-18 13:59:10,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.21712896,0.02557333,8.490445
2020-11-24 14:00:10,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.11415259,0.030897057,3.6946104
2020-11-30 13:59:10,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.16219778,0.04808784,3.3729482
2020-12-06 14:00:10,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.17433575,0.016996471,10.257174
2020-12-12 13:59:09,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.27615094,0.01976555,13.971326
2020-12-18 14:00:09,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.18095557,0.021937434,8.248713
2020-12-24 13:59:08,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.14882275,0.009146048,16.27181
2020-12-30 14:00:09,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.18603571,0.027722951,6.7105303
2021-01-11 14:00:08,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.18857938,0.0076488424,24.65463
2021-01-17 13:59:07,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.20597157,0.012280606,16.772102
2021-01-23 14:00:08,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.21290186,0.040455487,5.26262
2021-01-29 13:59:07,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.20153561,0.017834,11.30064
2021-02-04 14:00:07,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.15383802,0.019872503,7.7412505
2021-02-10 13:59:07,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.09891905,0.026341101,3.7553117
2021-02-16 14:00:07,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.20210943,0.016415197,12.312336
2021-02-22 13:59:06,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.25458878,0.014771143,17.23555
2021-02-28 14:00:07,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.20773323,0.028090414,7.3951645
2021-03-06 13:59:06,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.15153319,0.019127449,7.9222894
2021-03-12 14:00:07,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.32396936,0.041451994,7.8155313
2021-03-18 13:59:06,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.18776536,0.02137814,8.783053
2021-03-24 14:00:07,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.104364306,0.018703988,5.579789
2021-03-30 13:59:07,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.14642927,0.015356916,9.53507
2021-04-05 14:00:07,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.12928057,0.021721385,5.951764
2021-04-11 13:59:07,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.120339826,0.015946737,7.5463605
2021-04-17 14:00:08,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.103123456,0.027251137,3.784189
2021-04-23 13:59:08,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.07178661,0.032039557,2.240562
2021-04-29 14:00:08,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.16894734,0.024398413,6.924522
2021-05-05 13:59:08,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.17694947,0.036510494,4.8465376
2021-05-11 14:00:09,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.1747147,0.056556314,3.0892165
2021-05-17 13:59:09,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.11008411,0.051063936,2.1558094
2021-05-23 14:00:09,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.14495277,0.027990093,5.178717
2021-05-29 13:59:09,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.13042712,0.024714565,5.2773385
2021-06-04 14:00:10,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.13655913,0.038177777,3.5769272
2021-06-10 13:59:10,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.09580073,0.03497916,2.7387943
2021-06-16 14:00:11,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.17638656,0.012272504,14.372499
2021-06-22 13:59:11,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.11656421,0.054419663,2.1419501
2021-06-28 14:00:12,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.1427239,0.017695032,8.065762
2021-07-04 13:59:12,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.18923318,0.042527523,4.449664
2021-07-10 14:00:12,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.18019803,0.028037429,6.4270525
2021-07-16 13:59:12,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.23656657,0.03888995,6.082975
2021-07-22 14:00:13,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.23469236,0.040031362,5.8627124
2021-07-28 13:59:31,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.24271055,0.06172192,3.9323232
2021-08-03 14:00:14,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.24187857,0.04352258,5.557542
2021-08-09 13:59:31,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.22309005,0.04129126,5.4028397
2021-08-15 14:00:14,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.28644466,0.037930388,7.5518517
2021-08-21 13:59:14,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.17782132,0.041621745,4.272318
2021-08-27 14:00:15,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.2889948,0.07071202,4.086926
2021-09-02 13:59:15,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.2364204,0.055632517,4.24968
2021-09-08 14:00:16,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.2210274,0.040117223,5.509539
2021-09-14 13:59:15,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.16792987,0.03082616,5.4476414
2021-09-20 14:00:16,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.19702435,0.024851833,7.9279604
2021-09-26 13:59:16,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.18366711,0.027295165,6.7289248
2021-10-02 14:00:16,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.19050017,0.027079975,7.0347247
2021-10-08 13:59:16,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.20075825,0.03604244,5.5700517
2021-10-14 14:00:16,T144-308010-IW2,104,NaT,noChange,-119.383975501228,36.8495421648011,625273.0963037219,1770052.6520553674,0.12785926,0.03256125,3.9267309
